date,price_usd,active_addresses,tx_count,hash_rate,supply_current,fee_usd,difficulty,miner_revenue_usd,estimated_transaction_volume_usd
2023-04-04,28114,1108155,419443,377232885,19337174,955352,46843400286277,29712370,3009364817
2023-04-05,28190,964688,345029,323675131,19338043,907818,46843400286277,25533999,3909874647
2023-04-06,28049,1022873,352346,375586795,19339043,956707,47189345878588,29988657,2750821198
2023-04-07,27937,956362,351639,338032942,19339931,758818,47887764338536,25883475,1658809072
2023-04-08,27964,885739,325340,349935509,19340849,615696,47887764338536,26655771,904857861
2023-04-09,28358,936112,277152,347554997,19341762,473110,47887764338536,25984841,786257013
2023-04-10,29688,947327,292988,292803183,19342531,622985,47887764338536,22540479,3111868332
2023-04-11,30247,1146146,375758,366599105,19343493,951293,47887764338536,30278887,5538417634
2023-04-12,29913,1056542,344791,380882188,19344493,737970,47887764338536,30739676,5793871314
2023-04-13,30371,1009669,326572,338032942,19345381,784077,47887764338536,27603327,3142733103
2023-04-14,30459,1016042,316304,333271914,19346256,848602,47887764338536,27977115,3725625623
2023-04-15,30342,1045660,275326,376121160,19347243,653211,47887764338536,31009798,1462605812
2023-04-16,30313,840992,235578,295183696,19348018,483124,47887764338536,23967481,1063225848
2023-04-17,29470,984242,316549,368979620,19348987,620757,47887764338536,29788463,3697555659
2023-04-18,30367,1149264,313000,395165271,19350024,610252,47887764338536,31642502,2422892169
2023-04-19,28797,985732,298359,330891402,19350893,617231,47887764338536,26367118,2806672447
2023-04-20,28251,951443,297440,319518833,19351724,607695,48296984989381,24467945,4050944569
2023-04-21,27292,1015546,352999,351118489,19352631,673592,48712405953118,26017667,3574778823
2023-04-22,27828,914896,356615,360804518,19353562,449452,48712405953118,25972883,1388897603
2023-04-23,27605,840711,434101,355961503,19354481,377431,48712405953118,25740162,1135637673
2023-04-24,27520,998948,358615,341432465,19355362,573245,48712405953118,25151564,2117557491
2023-04-25,28303,895988,373152,302688356,19356143,735509,48712405953118,22252109,2588478714
2023-04-26,28384,893248,433927,314795889,19356956,957980,48712405953118,24384973,2963529478
2023-04-27,29466,892914,419005,314795889,19357768,1229872,48712405953118,25220466,2759095405
2023-04-28,29351,957827,484327,355961503,19358687,1345020,48712405953118,28310745,2242009224
2023-04-29,29222,803633,487346,331746437,19359543,1255140,48712405953118,26352027,1392685430
2023-04-30,29362,767567,561448,358383012,19360468,1399371,48712405953118,28548027,930842815
2023-05-01,28115,929691,685711,440714244,19361606,2014627,48712405953118,35120915,2578412163
2023-05-02,28691,820724,460621,312374380,19362412,3273981,48712405953118,26436400,2767795702
2023-05-03,29045,953701,488518,341432465,19363293,3544856,48712405953118,28706506,2422988601
2023-05-04,28856,914598,490738,351712782,19364206,3288496,48484851384225,29770202,2761594919
2023-05-05,29553,822037,411057,283977799,19364949,3957854,48005534313579,25724804,2510385338
2023-05-06,28899,764917,603617,355568839,19365881,5314480,48005534313579,32521180,1400151900
2023-05-07,28762,549932,614264,331705160,19366749,11680120,48005534313579,36809639,6275070589
2023-05-08,27727,696710,573864,326932424,19367606,17774953,48005534313579,41744197,2648208726
2023-05-09,27642,772112,592036,360341576,19368549,12170056,48005534313579,38255912,2281077965
2023-05-10,27646,891517,672910,405682571,19369612,9436638,48005534313579,38971069,3137536935
2023-05-11,26986,831417,544837,360341576,19370556,5303643,48005534313579,31079349,2770395979
2023-05-12,26773,809188,508450,336477897,19371437,4591339,48005534313579,27932158,3169630069
2023-05-13,26841,705679,581550,346023366,19372343,2919803,48005534313579,27237497,991289461
2023-05-14,26918,835319,626942,415228040,19373431,2376958,48005534313579,31630058,1215289911
2023-05-15,27232,817441,526691,350796103,19374349,2459702,48005534313579,27603390,2763003238
2023-05-16,27026,814467,564700,365114312,19375306,3185688,48005534313579,30101350,3008826128
2023-05-17,27401,841652,579967,381818888,19376306,2517217,48005534313579,29549110,2465971974
2023-05-18,26843,814709,478050,345151896,19377187,2898575,49188301954866,26859031,2512673145
2023-05-19,26890,904374,513521,369469367,19378124,3191231,49549703178593,28738962,2554604960
2023-05-20,27101,719434,423450,322669912,19378943,2296091,49549703178593,24375941,920228012
2023-05-21,26777,775828,487763,371932494,19379887,1929304,49549703178593,27415848,791504501
2023-05-22,26859,817592,506455,354690591,19380787,1905304,49549703178593,26059061,2534089158
2023-05-23,27227,859507,514901,379321881,19381749,1901087,49549703178593,28129493,3180993164
2023-05-24,26341,859470,398061,347301205,19382631,1726076,49549703178593,25204426,2711288352
2023-05-25,26485,923963,466257,371932494,19383574,2417526,49549703178593,27253826,3373192745
2023-05-26,26720,963216,533103,376858753,19384531,2600148,49549703178593,28022067,2636344925
2023-05-27,26855,877266,469559,357153719,19385437,1660330,49549703178593,25895617,1428456846
2023-05-28,28098,863880,499561,394100656,19386437,1709330,49549703178593,29018380,1186204873
2023-05-29,27765,912071,548854,399026915,19387449,2004264,49549703178593,30580345,2564600224
2023-05-30,27712,959148,511408,379321881,19388412,2221252,49549703178593,28992477,2717578997
2023-05-31,27218,925966,421021,350148491,19389293,1867485,49896188532215,25853003,3431301492
2023-06-01,26825,919298,351891,336187211,19390118,1915515,51234338863443,24808640,3687459598
2023-06-02,27255,982760,485798,417687139,19391143,2059114,51234338863443,30128726,3105301690
2023-06-03,27079,873884,380045,331093465,19391956,1214418,51234338863443,23625500,2070061018
2023-06-04,27158,879948,357474,376937175,19392881,1045713,51234338863443,26178919,1576273014
2023-06-05,25786,884289,363110,351468445,19393743,1522232,51234338863443,24355694,3039689265
2023-06-06,27214,1032895,468063,384577792,19394687,2181112,51234338863443,27031043,3081878130
2023-06-07,26340,1004588,429649,343827828,19395531,2607709,51234338863443,25121515,2879720193
2023-06-08,26522,964762,403263,392218409,19396493,1856164,51234338863443,27695870,2955188803
2023-06-09,26471,1020140,387748,430421503,19397549,1969654,51234338863443,30334804,2312552076
2023-06-10,25863,943047,364874,392218409,19398512,1283971,51234338863443,26188015,2299022635
2023-06-11,25907,872589,401105,415140265,19399531,907592,51234338863443,27237567,1835728223
2023-06-12,25907,985947,371500,399859030,19400512,1100687,51234338863443,26511537,3092719403
2023-06-13,25881,933842,405497,374390300,19401431,968435,51234338863443,24857916,3067091260
2023-06-14,25098,828183,333934,312665624,19402187,1041958,51935360722909,20934320,3287955133
2023-06-15,25559,919869,421465,385148461,19403112,1031344,52350439455487,24289275,4099477121
2023-06-16,26332,958674,521861,398160232,19404068,1178722,52350439455487,25815641,3776668076
2023-06-17,26514,863600,468094,364329624,19404943,1070141,52350439455487,24576941,2175325694
2023-06-18,26354,883864,442763,392955523,19405887,809692,52350439455487,25864498,1950479881
2023-06-19,26778,920552,412858,369534333,19406774,828509,52350439455487,24358878,5228204127
2023-06-20,28305,951926,446312,353920205,19407624,1025565,52350439455487,24496915,3897871060
2023-06-21,30100,920555,363604,314884891,19408381,1290854,52350439455487,23415579,5891685868
2023-06-22,29953,1000988,390860,356522562,19409237,1338871,52350439455487,27140371,4476871257
2023-06-23,30638,948738,373178,325294309,19410018,1245927,52350439455487,25333271,4295642712
2023-06-24,30549,1011110,360123,379943752,19410931,1034350,52350439455487,29007262,2769810822
2023-06-25,30467,944147,384437,398160232,19411887,900287,52350439455487,30195818,2222325692
2023-06-26,30256,998904,405162,379943752,19412799,991023,52350439455487,29036936,3515517321
2023-06-27,30667,978594,433747,364329624,19413674,967789,52350439455487,27695095,3548784762
2023-06-28,30104,826245,331234,280122385,19414349,905240,52255759843019,21378015,3880455108
2023-06-29,30461,970467,435226,367574941,19415262,1127727,50646206431058,28907158,5186493187
2023-06-30,30485,1067040,446825,397786578,19416249,1060715,50646206431058,31268571,5253587195
2023-07-01,30582,918349,320180,334845664,19417081,776815,50646206431058,26154915,3141739114
2023-07-02,30594,997177,307552,430515855,19418149,732885,50646206431058,33775254,1946218417
2023-07-03,31135,977874,333178,344916212,19419006,802785,50646206431058,27990141,3558028612
2023-07-04,30800,963366,377184,354986759,19419887,726610,50646206431058,28640398,3086147730
2023-07-05,30498,964759,494320,392751305,19420862,646677,50646206431058,30309671,3050116810
2023-07-06,29980,973154,393611,349951485,19421731,602469,50646206431058,27125276,5006659381
2023-07-07,30330,1021136,558253,440586402,19422824,585105,50646206431058,34013005,3087879873
2023-07-08,30264,1009931,574664,448139310,19423937,446059,50646206431058,34114022,1730543820
2023-07-09,30163,978223,593770,425480581,19424993,411105,50646206431058,33188680,1716596080
2023-07-10,30395,925790,508406,387716031,19425956,492438,50646206431058,29651101,3569416296
2023-07-11,30616,937945,430012,339880938,19426799,521036,50646206431058,26664261,3194618003
2023-07-12,30386,942309,477324,383801277,19427699,596713,53503052179805,28532857,3887422552
2023-07-13,31435,874515,373263,321592672,19428449,606473,53911173001055,23641573,5521099980
2023-07-14,30311,996373,421261,369831573,19429312,705029,53911173001055,27519041,3635043244
2023-07-15,30291,914738,489697,369831573,19430174,513979,53911173001055,27066442,1748986508
2023-07-16,30250,927843,591972,415390537,19431143,467969,53911173001055,29842688,1455153738
2023-07-17,30144,931087,440009,364471695,19431993,520021,53911173001055,26196759,3277687846
2023-07-18,29836,1028951,569852,434150109,19433006,576157,53911173001055,31319782,3782011844
2023-07-19,29913,969285,482668,396630965,19433931,545353,53911173001055,28328022,3888838290
2023-07-20,29806,901211,398519,343032186,19434731,683000,53911173001055,24707512,3231336979
2023-07-21,29920,855163,322339,300153163,19435431,685441,53911173001055,21607034,3344069486
2023-07-22,29726,923147,288229,359111820,19436268,1374134,53911173001055,26432278,1233142619
2023-07-23,30067,894084,560423,393951024,19437187,765866,53911173001055,28310247,1331395491
2023-07-24,29178,938461,530301,401990843,19438124,779257,53911173001055,28407357,3158620785
2023-07-25,29221,940528,463976,369831573,19438987,521731,53911173001055,25712518,2621711162
2023-07-26,29362,1015337,451236,380796719,19439887,551760,53251647610384,26926804,2649786001
2023-07-27,29202,943734,413776,358973120,19440749,619525,52328312063444,26347219,3329621509
2023-07-28,29316,948590,448372,364175629,19441624,596803,52328312063444,26233809,2970637148
2023-07-29,29360,889450,423912,343365596,19442449,474148,52328312063444,24706379,1601998854
2023-07-30,29263,1010937,645339,437010758,19443499,509661,52328312063444,31692643,1385049778
2023-07-31,29220,922082,446746,366776886,19444381,504653,52328312063444,27510234,2707674657
2023-08-01,29500,983005,405391,361574377,19445249,543687,52328312063444,26122900,3311090306
2023-08-02,29143,1069904,393762,400593192,19446212,621914,52328312063444,29363951,3452200382
2023-08-03,29192,1030326,476666,392789429,19447156,679188,52328312063444,28247538,2401529886
2023-08-04,29057,912508,318338,314751796,19447912,662304,52328312063444,23104041,2095710324
2023-08-05,29053,992041,499440,400593192,19448874,613628,52328312063444,28591503,1458134945
2023-08-06,29048,973822,611086,426605739,19449899,491584,52328312063444,30288540,1225095930
2023-08-07,29164,952272,423178,379783158,19450812,659896,52328312063444,27209671,2995072046
2023-08-08,29780,874562,332667,325156814,19451593,859784,52328312063444,23875115,3023308596
2023-08-09,29583,1057273,508817,421665740,19452606,805271,52358969387622,30918658,2775748042
2023-08-10,29430,947623,355773,330756212,19453399,726955,52391178981379,24172398,3177865892
2023-08-11,29400,954168,502936,393261324,19454343,690366,52391178981379,28454991,2809095914
2023-08-12,29416,926800,512116,434931398,19455387,571693,52391178981379,31294825,1359189797
2023-08-13,29286,860881,497535,351591251,19456231,401313,52391178981379,25585663,1306994333
2023-08-14,29409,1007719,563322,445348917,19457299,539304,52391178981379,32337873,3301793397
2023-08-15,29168,1073564,581895,445348917,19458368,536032,52391178981379,31915145,2891347382
2023-08-16,28754,947796,574119,424513879,19459387,530444,52391178981379,30586969,2674220840
2023-08-17,26661,1050502,492845,406283222,19460362,538982,52391178981379,28424682,4488093404
2023-08-18,26037,1016460,424283,362008770,19461231,578088,52391178981379,23433019,3939445600
2023-08-19,26094,878361,521811,364613148,19462106,434805,52391178981379,23221912,1189729725
2023-08-20,26176,929724,611930,421909501,19463118,395205,52391178981379,27190186,1116745350
2023-08-21,26129,1002377,551541,429722638,19464149,432460,52391178981379,27340335,2438814199
2023-08-22,25978,922178,422819,381739776,19465043,492337,53588410123873,24046156,2805355086
2023-08-23,26452,937656,409372,392623891,19465931,506433,55621444139430,23718915,4105797823
2023-08-24,26127,946410,401881,384329022,19466799,459298,55621444139430,23333266,2313068104
2023-08-25,26041,922155,425953,373269193,19467643,470209,55621444139430,22467915,2858717862
2023-08-26,26006,917123,499325,378799107,19468499,424553,55621444139430,23075478,1073303916
2023-08-27,26086,808508,411227,320735012,19469224,351592,55621444139430,19271798,1002187516
2023-08-28,26103,873786,326485,326264923,19469962,442504,55621444139430,19666379,2246551929
2023-08-29,27672,1060996,509039,436863203,19470949,566738,55621444139430,26890151,3820977847
2023-08-30,27299,877649,406652,348384580,19471737,525995,55621444139430,22094413,3567436419
2023-08-31,25955,968985,433684,398153806,19472637,714501,55621444139430,24961858,3250990939
2023-09-01,25803,1051172,418665,417508504,19473581,677157,55621444139430,25120795,3524505655
2023-09-02,25868,955720,545957,420273464,19474531,601044,55621444139430,25144100,1174633058
2023-09-03,25963,864433,627700,436863203,19475518,515579,55621444139430,26107291,1051592645
2023-09-04,25800,920027,575666,411978590,19476449,585972,55621444139430,25039641,1552988197
2023-09-05,25782,940913,453308,342854666,19477224,647906,55621444139430,21245406,2284752211
2023-09-06,25755,1001123,485735,364053703,19478068,778879,54302721812290,22504229,2224002155
2023-09-07,26211,1003310,541513,393005454,19478981,815952,54150142369480,24404908,2196838787
2023-09-08,25905,986937,408954,358011817,19479812,932528,54150142369480,22598609,1920704828
2023-09-09,25895,1116330,599142,406464544,19480756,842028,54150142369480,25270697,1234753985
2023-09-10,25831,1049360,557602,395697271,19481674,1215028,54150142369480,24948510,1002287879
2023-09-11,25135,1120614,463598,427999092,19482668,833347,54150142369480,26180835,2325306661
2023-09-12,25860,1042537,461193,379546364,19483549,803869,54150142369480,23588981,2684061968
2023-09-13,26227,1049105,513232,395697271,19484468,812509,54150142369480,24786596,1902557899
2023-09-14,26556,1131002,574875,436074545,19485481,817717,54150142369480,27600711,2117764128
2023-09-15,26673,1234300,708663,506061819,19486656,865178,54150142369480,32037509,2619179658
2023-09-16,26556,1053706,591563,417231818,19487624,709814,54150142369480,26464639,1401576878
2023-09-17,26502,1039207,616879,401080908,19488556,751601,54150142369480,25479813,887334572
2023-09-18,26765,1125172,625728,419923634,19489531,1269166,54150142369480,27760079,2336439936
2023-09-19,27215,1035954,491377,386415688,19490399,1282769,55816608966186,25100244,2555774449
2023-09-20,27133,1062056,561350,414558854,19491312,1286585,57119871304635,26065716,2181950203
2023-09-21,26572,1078476,427398,391843299,19492174,1268364,57119871304635,24381114,2534569070
2023-09-22,26581,978848,433758,366288301,19492981,1225303,57119871304635,22706065,2068161119
2023-09-23,26576,1090192,639336,442953294,19493956,1391184,57119871304635,27666484,1538409213
2023-09-24,26287,1061159,428059,414558854,19494868,986874,57119871304635,25269068,1366636587
2023-09-25,26289,1104115,294377,411719408,19495774,875682,57119871304635,24661551,2772928956
2023-09-26,26195,1027673,305251,386164410,19496624,726268,57119871304635,23061587,2486736225
2023-09-27,26336,1072094,341149,445792741,19497606,836279,57119871304635,26698373,2596845120
2023-09-28,27033,1045920,376671,414558854,19498518,784364,57119871304635,25747626,3339343687
2023-09-29,26911,1050872,323661,417398297,19499437,803872,57119871304635,25946534,3181198878
2023-09-30,26978,1019753,280334,391843299,19500299,581738,57119871304635,23854988,2222128127
2023-10-01,27950,921731,320190,400361634,19501181,513913,57119871304635,24442857,1345571689
2023-10-02,27566,1027085,340200,445792741,19502162,766136,57119871304635,28329529,3977522375
2023-10-03,27439,1077556,309334,466801497,19503187,799362,57252656596460,28995037,2624422331
2023-10-04,27797,904067,293693,373280259,19504006,725184,57321508229258,23240603,3581678810
2023-10-05,27426,946720,321037,401774937,19504887,738394,57321508229258,25110031,2623391573
2023-10-06,27942,915218,293272,455914820,19505887,1179181,57321508229258,28870637,2403218204
2023-10-07,27973,853582,242646,487258965,19506956,1159099,57321508229258,31014955,1755532319
2023-10-08,27936,786381,243277,421721210,19507881,435144,57321508229258,27314613,1218999803
2023-10-09,27591,942188,280007,444516949,19508856,549771,57321508229258,27541014,2158065359
2023-10-10,27420,903210,283755,461613756,19509868,480418,57321508229258,28707331,3821910974
2023-10-11,26828,867301,265623,455914820,19510868,583496,57321508229258,27666096,3864035732
2023-10-12,26741,911879,272350,470162158,19511899,663659,57321508229258,28303571,2728907718
2023-10-13,26842,917035,278419,393226532,19512762,601310,57321508229258,24087147,2421619647
2023-10-14,26862,806946,258882,416022274,19513674,370813,57321508229258,25258288,1560413913
2023-10-15,27130,795940,258142,475861093,19514718,307164,57321508229258,28431414,1303123392
2023-10-16,28507,1018543,298000,417078811,19515599,578637,59373391582489,25518087,3676992091
2023-10-17,28433,917408,294069,491483968,19516612,574956,61030681983176,30742974,4274499054
2023-10-18,28328,932487,275052,439908488,19517518,542283,61030681983176,26281695,4475389717
2023-10-19,28690,918882,282274,424739231,19518393,534443,61030681983176,25797506,3055653664
2023-10-20,29705,952627,293330,406536124,19519231,597861,61030681983176,26023036,5040684944
2023-10-21,29923,871252,268430,455077750,19520168,482498,61030681983176,28815660,1723876211
2023-10-22,29984,795000,247456,464179304,19521124,370247,61030681983176,28981485,1590687842
2023-10-23,32954,1071672,312741,476314711,19522106,527966,61030681983176,30814660,5176316934
2023-10-24,33881,1021188,372695,382265309,19522893,1311476,61030681983176,28536795,8364035570
2023-10-25,34489,1090466,477890,436874639,19523793,1422449,61030681983176,32725349,5410058415
2023-10-26,34181,1099370,429794,455077750,19524731,999889,61030681983176,33251001,5226498896
2023-10-27,33897,1052994,456280,467213153,19525693,883836,61030681983176,34005980,5100484103
2023-10-28,34092,1018571,564578,485416265,19526693,662883,61030681983176,34772371,2870949244
2023-10-29,34574,909920,403706,415637678,19527549,471665,61030681983176,30266521,1726351389
2023-10-30,34495,1097494,461480,482896146,19528524,631254,62224673386140,35089904,4478036358
2023-10-31,34636,1044499,437895,481286783,19529493,627895,62463471666733,33982514,3801042795
2023-11-01,35432,1053031,461955,462656326,19530424,743381,62463471666733,32922837,4737884155
2023-11-02,34883,1062991,410238,447130947,19531324,831899,62463471666733,33351243,4431468531
2023-11-03,34708,990903,450384,422290337,19532174,1142717,62463471666733,30526524,4845318003
2023-11-04,35091,1118816,704138,521652773,19533224,2833807,62463471666733,40679663,1702192684
2023-11-05,35105,1144443,666535,506127389,19534243,2500867,62463471666733,38240754,1792951507
2023-11-06,35018,993108,439013,394344652,19535037,2609000,62463471666733,30426194,3548525600
2023-11-07,35418,961106,449873,412975110,19535868,3086316,62463471666733,32192116,3993548211
2023-11-08,35798,1004807,585167,462656326,19536799,4180095,62463471666733,37138020,5080135350
2023-11-09,36675,989778,571031,444025873,19537693,9218558,62463471666733,42386514,6287696612
2023-11-10,37367,1127201,526138,478181705,19538656,6043066,62463471666733,41589898,5561958754
2023-11-11,36980,1073475,628048,496812162,19539656,4284425,62463471666733,42293293,2477252247
2023-11-12,37053,1008655,706503,506634196,19540662,4545268,63233946844738,44174930,1674082857
2023-11-13,36543,963722,418873,389037996,19541418,3973442,64678587803497,31884005,3848545071
2023-11-14,35591,957065,525384,443696224,19542281,3673150,64678587803497,34961118,3975579646
2023-11-15,37841,961281,569166,475848127,19543206,4931669,64678587803497,38830544,4102614221
2023-11-16,36160,933700,628280,475848127,19544131,11745135,64678587803497,45968660,4524130271
2023-11-17,36570,1014052,532945,482278507,19545068,9122451,64678587803497,43669782,4171500786
2023-11-18,36577,860889,629610,479063315,19545999,11748409,64678587803497,46206459,1616474691
2023-11-19,37443,962703,712264,546582309,19547062,7445443,64678587803497,46808750,1523180187
2023-11-20,37516,1064908,630519,533721547,19548099,6632828,64678587803497,45344546,4189953801
2023-11-21,36035,1007505,530112,488708888,19549049,6407932,64678587803497,41691019,5018074299
2023-11-22,37403,979014,536770,456556985,19549937,5627728,64678587803497,38112934,5032277994
2023-11-23,37312,970303,586979,472632934,19550856,8264672,64678587803497,42565104,3787901261
2023-11-24,37719,1136807,624489,540151928,19551906,3678253,64678587803497,43175803,4748926596
2023-11-25,37800,1032695,612626,511704248,19552899,3479684,64678587803497,41000041,2730084337
2023-11-26,37483,983533,578192,493217212,19553812,3049563,67912869716769,37350395,2065071069
2023-11-27,37229,981736,478456,439166011,19554624,3363684,67957790298898,33990153,5524499401
2023-11-28,37828,996007,447781,496595410,19555543,2947957,67957790298898,37326757,4427109260
2023-11-29,37847,915309,358838,459435209,19556393,2416025,67957790298898,34687800,4699623330
2023-11-30,37713,958958,410936,452678813,19557231,2664284,67957790298898,34288709,5759474247
2023-12-01,38704,1131524,497410,570915813,19558287,3794188,67957790298898,44330444,5505329810
2023-12-02,39462,860355,435763,429031408,19559081,2513231,67957790298898,33852262,2035583551
2023-12-03,39978,919493,707186,557403011,19560112,5604748,67957790298898,46347879,2543818325
2023-12-04,41910,1034656,567712,523621013,19561081,6266640,67957790298898,46775809,6631870126
2023-12-05,44067,867570,513549,466191609,19561943,10018729,67957790298898,46391610,7424874757
2023-12-06,43746,867353,469800,459435209,19562793,13072631,67957790298898,50935075,7687976485
2023-12-07,43283,898183,368965,388493009,19563512,7599271,67957790298898,38956628,6360147723
2023-12-08,44205,924415,411806,456057011,19564356,6657358,67957790298898,43486640,5745064612
2023-12-09,43740,927620,593873,530377414,19565337,6215199,67957790298898,49983455,3136020521
2023-12-10,43733,848613,528723,469156590,19566212,5226068,67436283581404,44686550,2417173945
2023-12-11,41210,1010741,528218,528635574,19567199,5768771,67305906902031,47227552,8104950972
2023-12-12,41467,886419,547067,481794448,19568099,4723476,67305906902031,42108189,7010140694
2023-12-13,42939,742559,586126,498523421,19569031,8367333,67305906902031,47685315,3795478024
2023-12-14,43033,711343,569840,488486038,19569943,14334882,67305906902031,53487707,4329637461
2023-12-15,41978,860116,632050,545364547,19570962,18067379,67305906902031,61874810,5301820215
2023-12-16,42203,724669,636141,508560809,19571912,23751886,67305906902031,63958242,3552822420
2023-12-17,41429,703993,621213,501869219,19572849,23704714,67305906902031,64128658,2288390935
2023-12-18,42636,928612,641771,562093525,19573899,16173259,67305906902031,59706278,4292902117
2023-12-19,42272,817240,662370,542018754,19574912,18744838,67305906902031,62467181,5265539891
2023-12-20,43605,787679,580281,485140241,19575818,18436670,67305906902031,57630882,7190126134
2023-12-21,43870,815395,589222,488486038,19576731,18061880,67305906902031,59081093,4308624957
2023-12-22,44010,1012121,623750,562093525,19577781,14228007,67305906902031,60254532,5791592267
2023-12-23,43769,893092,609387,561495984,19578781,8957002,70449192118840,53244334,2403694867
2023-12-24,43098,880971,724746,612085088,19579849,8001102,72006146478567,56344289,2431478044
2023-12-25,43624,702609,531891,497542850,19580718,7330451,72006146478567,45016232,2721717822
2023-12-26,42491,742922,556724,497542850,19581587,7179387,72006146478567,44429206,5681935908
2023-12-27,43437,776011,541778,461748398,19582393,11693194,72006146478567,46783051,6902847758
2023-12-28,42671,848615,417387,433112841,19583149,9964506,72006146478567,42422981,4984776520
2023-12-29,41999,910761,579710,540496188,19584093,8987985,72006146478567,49093691,7532430671
2023-12-30,42204,787521,540497,519019516,19584999,11148308,72006146478567,49356320,4140609953
2023-12-31,42217,791644,724837,558393411,19585974,15052805,72006146478567,56442917,5775726138
2024-01-01,44049,827239,655722,554813969,19586943,9397140,72006146478567,50875147,3128005996
2024-01-02,44941,867688,364237,468907288,19587762,6452516,72006146478567,43517766,6587808088
2024-01-03,42774,940343,502203,565552302,19588749,6429705,72006146478567,49942737,5809292837
2024-01-04,44251,1010934,482718,608505645,19589812,5546797,72006146478567,51742209,6758590236
2024-01-05,44146,813324,416347,493963402,19590674,5121602,72006146478567,42917989,5502551749
2024-01-06,43918,808917,389306,509355148,19591549,3830947,73146570446682,42219254,3514058610
2024-01-07,43844,713381,348435,429363545,19592287,3364979,73197634206448,35888604,2570531900
2024-01-08,46981,756849,409400,447556920,19593055,5712746,73197634206448,40680377,5368278468
2024-01-09,46084,902934,470829,553078470,19594005,5229768,73197634206448,49538486,7313080325
2024-01-10,46818,839431,384427,483943659,19594837,3850590,73197634206448,41930209,8570243218
2024-01-11,46381,960999,450822,629490626,19595918,4716185,73197634206448,55090804,10341488786
2024-01-12,42817,987727,367870,611297256,19596968,4962972,73197634206448,53989678,14005870397
2024-01-13,42847,845713,667027,578549189,19597962,5532252,73197634206448,48673245,2818743351
2024-01-14,41888,722721,591106,465750290,19598762,9376259,73197634206448,43605322,2706190809
2024-01-15,42529,786699,401054,414808853,19599474,4996484,73197634206448,35351903,4996520832
2024-01-16,43171,782242,469892,454834269,19600255,5335139,73197634206448,38834220,11430042038
2024-01-17,42689,809220,455050,440279571,19601012,4468036,73197634206448,36774948,10222435917
2024-01-18,41262,897358,480795,516691726,19601899,5130830,73197634206448,42582218,9254871867
2024-01-19,41607,806018,461325,480304987,19602724,3524945,73197634206448,38173782,8969914144
2024-01-20,41669,817313,565601,512668949,19603618,3046802,72219650984228,40838677,2894284665
2024-01-21,41537,767739,593968,489551347,19604493,3034384,70343519904867,40129997,2224918362
2024-01-22,39577,951076,451204,559487254,19605493,3134741,70343519904867,44483822,9388167044
2024-01-23,39737,865990,368563,538506480,19606455,3483043,70343519904867,41501393,8659927337
2024-01-24,40102,899326,368789,524519303,19607393,2420241,70343519904867,39896278,9848223438
2024-01-25,39918,1101397,347123,632919955,19608524,2594121,70343519904867,48344552,8386242534
2024-01-26,41861,892906,496525,531512894,19609474,2312030,70343519904867,41750112,9756330736
2024-01-27,42125,965883,603739,597952003,19610543,2457096,70343519904867,47675471,2085901471
2024-01-28,41983,898096,629248,559487254,19611543,2374139,70343519904867,45107621,2414305518
2024-01-29,43218,959589,580828,545500072,19612518,2366889,70343519904867,43764852,9490934336
2024-01-30,42950,907924,524001,503538529,19613418,2273683,70343519904867,41887696,10414364856
2024-01-31,42589,870798,437107,458080189,19614237,2176685,70343519904867,37948047,13314893805
2024-02-01,43020,933880,410372,535009687,19615193,2427887,70343519904867,43048044,7239258230
2024-02-02,43155,932903,432087,677399665,19616368,2831109,72346611061723,53422972,5697691729
2024-02-03,42982,820828,515129,566738184,19617312,7661652,75502165623894,48887965,1974959186
2024-02-04,42576,802004,331515,581751117,19618280,4224106,75502165623894,45783887,1890619835
2024-02-05,42619,852467,281772,585504348,19619255,2804857,75502165623894,45076244,6388823686
2024-02-06,43103,865722,280196,638049614,19620318,2280815,75502165623894,47917909,6818400436
2024-02-07,44253,901234,425025,600517281,19621318,3202630,75502165623894,47540599,5843028459
2024-02-08,45332,818130,287438,517946154,19622180,2439589,75502165623894,42786545,6959960919
2024-02-09,47177,950564,330447,623036681,19623218,2556556,75502165623894,51030600,7871681403
2024-02-10,47793,963958,406003,570491420,19624168,1951356,75502165623894,46943038,2920257241
2024-02-11,48201,840255,323411,514192923,19625024,1516406,75502165623894,48789312,3435220650
2024-02-12,49990,1013562,413637,671828711,19626143,3302252,75502165623894,57764471,9514614187
2024-02-13,49628,843469,305214,506686456,19626987,2353524,75502165623894,44242862,8546209149
2024-02-14,51844,803805,298455,521699390,19627855,2788280,75502165623894,47673442,14808730273
2024-02-15,51939,892019,309299,606890744,19628837,2038656,77563331090797,53715187,9535567174
2024-02-16,52157,836256,306995,544386619,19629674,1771578,81725299822043,47283903,9285188321
2024-02-17,51675,850883,330435,609388005,19630612,1493601,81725299822043,49886963,2812316082
2024-02-18,52148,748090,346126,491572991,19631368,1300525,81725299822043,41074931,2152571482
2024-02-19,51805,867774,366190,552511787,19632218,1518344,81725299822043,45808219,4823413491
2024-02-20,52308,866223,396745,572824725,19633099,1648319,81725299822043,47322900,8084102404
2024-02-21,51744,821320,369350,560636961,19633962,1647025,81725299822043,46674931,8039334308
2024-02-22,51292,855859,366922,548449203,19634805,1469201,81725299822043,45627276,8872259886
